date,open,high,low,close,volume
2026-03-12 14:43:00,201000,201000,201000,201000,0
2026-03-12 14:44:00,201000,201000,201000,201000,0
2026-03-12 14:45:00,201000,201000,201000,201000,0
2026-03-12 14:46:00,201000,201000,201000,201000,0
2026-03-12 14:47:00,201000,201000,201000,201000,0
2026-03-12 14:48:00,201000,201000,201000,201000,0
2026-03-12 14:49:00,201000,201000,201000,201000,0
2026-03-12 14:50:00,201000,201000,201000,201000,0
2026-03-12 14:51:00,201000,201000,201000,201000,0
2026-03-12 14:52:00,201000,201000,201000,201000,0
2026-03-12 14:53:00,201000,201000,201000,201000,0
2026-03-12 14:54:00,201000,201000,201000,201000,0
2026-03-12 14:55:00,201000,201000,201000,201000,0
2026-03-12 14:56:00,201000,201000,201000,201000,0
2026-03-12 14:57:00,201000,201000,201000,201000,0
2026-03-12 14:58:00,201000,201000,201000,201000,0
2026-03-12 14:59:00,201000,201000,201000,201000,0
2026-03-12 15:00:00,201000,201000,201000,201000,0
2026-03-12 15:01:00,201000,201000,201000,201000,0
2026-03-12 15:02:00,201000,201000,201000,201000,0
2026-03-12 15:03:00,201000,201000,201000,201000,0
2026-03-12 15:04:00,201000,201000,201000,201000,0
2026-03-12 15:05:00,201000,201000,201000,201000,0
2026-03-12 15:06:00,201000,201000,201000,201000,0
2026-03-12 15:07:00,201000,201000,201000,201000,0
2026-03-12 15:08:00,201000,201000,201000,201000,0
2026-03-12 15:09:00,201000,201000,201000,201000,0
2026-03-12 15:10:00,201000,201000,201000,201000,0
2026-03-12 15:11:00,201000,201000,201000,201000,0
2026-03-12 15:12:00,201000,201000,201000,201000,0
2026-03-12 15:13:00,201000,201000,201000,201000,0
2026-03-12 15:14:00,201000,201000,201000,201000,0
2026-03-12 15:15:00,201000,201000,201000,201000,0
2026-03-12 15:16:00,201000,201000,201000,201000,0
2026-03-12 15:17:00,201000,201000,201000,201000,0
2026-03-12 15:18:00,201000,201000,201000,201000,0
2026-03-12 15:19:00,201000,201000,201000,201000,0
2026-03-12 15:20:00,201000,201000,201000,201000,0
2026-03-12 15:21:00,201000,201000,201000,201000,0
2026-03-12 15:22:00,201000,201000,201000,201000,0
2026-03-12 15:23:00,201000,201000,201000,201000,0
2026-03-12 15:24:00,201000,201000,201000,201000,0
2026-03-12 15:25:00,201000,201000,201000,201000,0
2026-03-12 15:26:00,201000,201000,201000,201000,0
2026-03-12 15:27:00,201000,201000,201000,201000,0
2026-03-12 15:28:00,201000,201000,201000,201000,0
2026-03-12 15:29:00,201000,201000,201000,201000,0
2026-03-12 15:30:00,201000,201500,201000,201000,208
